angry,"I suffer from a disease of my muscles. Therefore, I am only able á
to attend lectures for half a day. So, sometimes I miss á
obligatory lectures. However, the teachers do not take into á
account my disease, and punish me with detention work, resulting in á
an overload."
sad,"I suffer form a disease of my muscles. However, I cannot talk á
about it and my feelings, the consequence with my parents. They á
try to repress it."
angry,"When a pick-pocket robbed me of my money (K20) while I  was á
buying bathing soap."
sad,When I failed the grade seven examination.
happy,The day I learnt that I had been admitted to the university.
angry,"In 1983 a sadist provoked my sister in my presence.  He tried á
to force my sister into accompanying him to his place, but my á
sister did not agree and so she was kicked and she fell down.  á
There was a fight."
sad,"When my father passed away in 1978.  I was left alone with my á
mother who was very sick so I had to go and live with my aunt, who á
is very short tempered, till my mother was discharged from the á
hospital."
happy,"""Boy, you have been admitted to the medicine school and your á
uncle is coming back fron Canada next week,"" my father told me á
and it was a happy moment."
angry,When my mother quarrelled with my aunt over me.
sad,"My elder brother had been expelled from college and he was so á
frustated that he attempted suicide - he drank bottle fragments.  á
I was very sad when I learnt this."
happy,"I won the first prize at the science fair, the first of the kind á
at school and I was only in form II then.  "
angry,"My younger brother destroyed and gave away some of the books that á
I had intended to keep for as long as possible."
sad,"When a close relative of mine passed away, it was the first time á
that someone so close to me had died."
happy,"My 21st birthday celebration, when I cut the cake and received á
the presents."
angry,"When some seniors tried to scold and insult some juniors on á
account of what the juniors were supposed to have said at á
secondary school."
sad,"When an uncle of mine, who was close to me, passed away after á
having had a stroke, before his first daughter could be named."
sad,My fiancT left me for my best friend.
happy,A recurrent lovesickness.
angry,"Meddlesomeness of my mother about the way I live. She thinks I am á
to free in my behavior for instance when a boyfriend stays the á
night."
sad,The dying of a close member of the family.
happy,When I passed a very important exam.
angry,"A friend came to visit me late one night. He promised to stay á
only a quarter of an hour, but he stayed 5 hours !! He didn't á
leave and I was very angry."
sad,"I had to terminate a training because I wasn't suited for it. I á
was very sad about this, because I very much wanted to finish á
that training."
happy,I went to visit friends and it was very companionable.
angry,"During military service a superior reproached me unjustly. This á
led to friction in a lot of situations."
sad,"Disappointed love. The girl made an end to our relationship while á
I thought she was in love with me."
happy,"Sitting alone in a quiet room concentrating on things happening á
around me which pleases me."
angry,"When a teacher tells a story which isn't true. It only reflects á
his way of interpreting reality."
sad,"I have high expectations for my future but if I pursue the á
subject in this manner I will not attain this."
happy,"My sister and brother in law returned from Sri Lanka where they á
adopted a child. I went to pick them up at the airport."
angry,"I work at a petrol station. When there is a foreigner who wants á
petrol my collegues treat him very impolite."
sad,"An uncle of mine who just retired, having worked hard all his á
life, got a cerebral hemorrhage."
happy,When I got my drivers licence.
angry,The stories about the way my grandmother treated my mother.
sad,When my mother was proved to suffer from a very serious disease.
happy,"Every year during carnival I am very joyful I have an intense á
feeling of happiness then."
angry,"I am usually angry at myself. This happens often. For instace á
when I want to pet without falling in love and it soon proves á
that I have fallen in love with him."
sad,"Losing a boyfriend for the second time to my friend. He fell in á
love with her. The same thing happened a few months earlier with á
another boyfriend."
happy,"When I came again in contact with a girl I liked very much. And á
most important she also liked me."
angry,"After a hard day at the university I also had to make dinner that á
evening. It failed because of a frying pan which broke."
sad,When my father had a cerebral hemorrhage.
happy,"When an old schoolfriend phoned me to arrange an appointment to á
talk about old memories. I hadn't seen him for 8 years."
angry,"My older brother who gives me unwanted advices about problems in á
my relationship with my girlfriend."
sad,"My girlfriend left the house in which we lived together a few á
months ago. This made me very sad."
happy,"Occurs frequently. A recent experience: when going out with many á
friends, nice music, after the examinations, I felt so happy I á
could have embraced everybody."
angry,Being treated unfairly and being hurt by someone I love.
sad,"When I finished a relation after four years, leading to much á
sorrow for the other one and myself (""although it was the best á
solution"")."
happy,"I fell over head and ears in love with someone who appeared to be á
in love with me. it made me so happy that I could hardly sleep á
and eat for one week."
angry,"I had a quarrel with my father, because I was of the opinion that á
he decided in an authoritarian way which TV program we should á
watch. I became very angry and started throwing things through á
the room."
sad,"My boyfriend finished our relationship when I started studying á
psychology in Nijegen, because then we would not be able to meet á
frequently anymore."
happy,I was called and invited to have a talk about a job I wanted to have.
angry,"There was a lot of irritation between me and a person who lives á
in the same house where I live. Suddenly it became too much for me and I á
accused him of several things."
sad,"The end of a relationship (after 4 years) by doing this I hurt á
the other person very much."
happy,When a friend of me came for an unexpected visit.
angry,"When I was at an official meeting I asked a question to a person. á
His response was not directed at me but at the chairman."
sad,When the mother of a good friend of mine died.
happy,"After I saw my family and good friends back after staying one á
year in a foreign country. "
angry,"I was in the library of medical psychology and walked into the á
wrong direction. A man who came out of a room threated me very á
denigrating and I became very angry in a resisting manner."
sad,"A good friend of mine died. During the funeral I felt an intense á
feeling of sadness."
happy,"When I go out with my friend with enough money and good sense to á
our favorite dancing."
angry,A friend started to shout at me. He called me an old frump.
sad,"My relationship with a boyfriend was finished and I didn't á
succeed a years-course."
happy,"When I made the winning goal during a very important football á
game."
angry,"Seeing for the first time pictures about the so called á
""treatment"" of Jewish people in Nazi-Germany during World War II."
sad,"The death of my mother-in-law after a long sick-bed. at the á
moment of dying I was with her."
happy,"When it appeared that I was not pregnant when I was several weeks á
overtime."
angry,Once again my parents distroyed a relationship.
sad,"I had this feeling when my parents distroyed a relationship with á
a boy because they thought he was bad and irresponsible."
sad,A sudden end to the relationship with my first girlfriend.
happy,"I felt joy when I heard that I was accepted for the Free á
University in Driebergen."
angry,"I felt anger when at the end of a telephone call, a good friend á
told me that she would go to travel next year with another good á
friend. We couldn't talk this out."
sad,"I was very sad when I had to leave persons with whom I had a very á
intense relationship I also had to leave the environment which á
was part of this."
happy,"When my boyfriend and I went out for a dinner and subsequently á
went to his family. We had a very nice evening."
angry,"When I got the feeling that I had to do all the housekeeping á
while my boyfriend didn't do anything. This happened in a period á
of exams when I had to study very hard."
sad,"When my best friend got a boyfriend. Because of this a á
relationship of ten years was finished abruptely."
happy,The day I heard that I passed the high school exam.
angry,"We had to move to a very different city because the company where á
my father worked also moved to that place. It was very difficult á
for me to make new friends than."
sad,"A very close friend of mine died. I read it in the newspaper. I á
didn't know what to do and thought about it the whole day."
happy,"When Christmas holiday started, I felt very joyful when I á
finished my last exam."
angry,"I was very angry at my father when he didn't give me as much á
money as my brother to use for studying. Once again my brother á
was better off then me."
sad,"When my gradmother died.  I felt very sad then ... The feeling á
started to be worse after a while."
happy,"My boyfriend was playing with my cat. He was playing games with her á
and telling nice things to her. "
angry,"My boyfriend told me that I had very high demands towards him. In á
my opinion this was wrong."
sad,"I hadn't been at my parent's place for a long time. When I went to á
visit them I had high expectations, but when I was there it was á
very different from what I expected."
happy,"During my high school time I succeeded to play a concert of á
Mozart on the piano when I gave my first performance I succeeded á
to play it very well."
angry,"When our cat was killed in a car-accident I was very angry at the á
driver of the car because he didn't take enough care."
sad,"There is a boy who I love very much. I asked him to have dinner á
with me, but he refused I don't know why he didn't go with me, á
but I felt very lonely."
happy,"When I saw a good friend again after not having seen her for a á
long time."
angry,"When people without my permission pry in my belongings and take á
things out of it."
sad,"When I noticed that my parents were not in such a prosperity as á
most people in my surroundings."
happy,"When I went to visit a friend in the hospital. She had to undergo á
an operation for rupture. I was glad to hear that the operation á
succeeded and that she was relieved of her pain."
angry,"I worked together with another student on a computer-assignment. á
She didn't do her best and didn't prepare herself for it. She á
expected me to explain it to her."
sad,"I had a quarrel with a good friend about the fact that I didn't á
pay her a visit when she expected me to come. Hereafter I was á
very sad because it became a real quarrel."
happy,"When I got the positive result of my examination to achieve the á
Bachelor Degree in Plychology."
angry,"My girlfriend one day went out and promised to be back at 6.00 pm á
however she first arrived at 10.00 pm, without a message (we had á
to go out that evening)."
sad,When my girlfriend decided to finish our relation.
happy,When the girl with whom I am in love smiles at me.
angry,"When a discussion resulted in an insult, which in my opinion, was á
not justified."
sad,"When I realized that it did not make much sense to start a á
relationship with a girl who was not very constructive to á
establish a firm relationship."
happy,On my birthday when several good friends came to visit me.
angry,"My father called me (behind my mother's back) and told me that my á
mother disapproved my behavior in the weekend. However, he didn't á
tell me the details and left me with unanswered questions."
sad,"I felt very lonely, was very dissatisfied with myself when I á
realised that I could feel very jealous of other women because á
of my boyfriend."
happy,"I felt joyful when my boyfriend met me at the station, while at á
first he had said that he would not do that."
angry,"When someone does not listen to me after having asked me to á
repeat what I said. This happened more than one time with the á
same person."
sad,I felt very sad when I heard that a friend had committed suicide.
happy,"For a few days I felt very miserable, distressed and listless, á
with crying fits. When this was over I felt very happy, although á
there was no special reason."
angry,"Out on a weekend with a group of people, everybody felt irritated á
because at night the music didn't stop in time. And at breakfast á
my boyfriend ran away because we didn't agree with him. I felt á
angry."
sad,"Recently I felt very sad without any reason. It lasted for a few á
days. There was nothing I liked in that period."
happy,"When my boyfriend and I experience something nice or when we have á
made a nice walk together."
angry,"Someone told me that he would stay at my home for one night. á
Therefore I made big efforts to make everything ok (food). One day á
before he cancelled the appointment because he had to go to á
church with his parents."
sad,"We had to take our cat to the vet for mercy killing (an á
injection)."
happy,"One night I had a very good conversation with two friends. I then á
realized how worthy they were for me and how happy I was to á
have them as friends."
angry,"When a very close friend with whom I have a very intimate and á
bodily relationship (he had a girlfriend) started to avoid me and á
didn't want to talk to me any more."
sad,"When a good friend with whom I had an intimate relationship made á
clear that he didn't want to continue in the same way. He choose á
his girlfriend (also a friend of mine)."
happy,"My boyfriend suffered form ill health for some months, this week á
the physician told him that he was restored to health."
angry,"I made an appointment with a friend to drink coffee togehter. á
However, for the third time in that week she arrived an hour too á
late."
sad,"My dear hamster (called Hannes) died at the age of 2 and 1/2 years. á
His shape forced me to mercy killing (an injection)."
happy,"After the funeral of an acquaintance I felt very depressed. That á
feeling turned into joy when I heard that I had achieved a good á
grade for an examination."
angry,"When, after having cleaned up the kitchen, two hours later I saw á
that there was a big mess. It irritated me very much."
sad,"One night I was called and told that the father of a close friend á
died. When I visited my friend at home and when attending the á
funeral I felt very sad."
happy,"When I found out that the girl, with whom I was in love, loved me á
too."
angry,"When being made look a fool by the teacher in front of the class á
during a turn."
sad,"My mother unjustly became very angry with me and sent me to my á
room while my father explained that the way she saw things was á
not correct. I had done things with the best intentions."
happy,"Once a week I work as a volunteer in a biologic garden. this work á
in the garden and the contact with other volunteers filled me á
with joy. They also gave me support after I failed passing my á
driver's test."
happy,"When someone made me a compliment after an examination just at á
the moment I needed it. It was amicable, hearty and sincere."
angry,"A friend told me it would be better for me not to be on familiar á
terms with another friend, although, in my opinion he had no á
reason to say such things. He only said so hoping that I á
would search support from him (that, however, was not necessary)."
sad,"I had a good relationship with two friends. Once without reason, á
they clearly showed that they thought I was naive, dull and á
unable to take care for myself, while I expostulated that I could á
manage things."
happy,"A few days ago, I hitch-hiked to Arnhems with a friend. á
Everything went well: they picked us up very quickly, the sun was á
shining, I was feeling free and, for the first time after long á
time, happy. I really had the feeling that I was living at full á
speed."
angry,"I had made an appointment with three friends. We had to go out á
together. When I arrived at the place, the other persons weren't á
there. I became very angry because I thought they were gone á
without me. That, however, didn't appear to be the case."
sad,"I finished the relationship with my boyfriend, after having felt á
myself very unhappy for a long time."
happy,"A close relative of mine underwent a difficult operation, and everything á
turned out fine."
angry,"A class-mate urged me to carry out a particular protest along á
with him, and when the time came this fellow drew back while I á
had to face the situation."
sad,When I failed the entrance exam to IMEC.
happy,When they told me that I had got a study grant.
happy,When my father was saved from a severe work accident.
angry,When I first saw a person begging.
sad,When my basket ball team lost the qualification at a final.
happy,"When I got to know that I had passed the university entrance á
exam.  I thought that I had done one of the exams badly."
angry,"We hitch hiked our way back from a town rather drunk.  We were á
dropped in another town which was unknown to us.  I needed to á
urinate, so I did it on a wall which turned out to belong to the á
military headquarters.  They arrested me and made me pay a fine á
of 500 pts.  We had to go home on foot (6 km) since it was too á
late for anyone to give us a lift."
sad,"I was to meet a girl in a discotheque.  She was very pretty and I á
was very happy.  But she did not turn up.  Thank God, there were á
some other friends there and I was able to have a more or less á
good time."
happy,"The day some friends of mine and I decided to go to Galicia on á
holiday."
angry,At home when they lost three pieces of my puzzle.
sad,When I had an argument with a friend.
happy,"A friend of mine told me that I had passed the entrance exam to á
the university."
angry,"My family told me to leave if I was not willing to accept the á
conditions they imposed on me."
sad,"A friend of mine called me when I was not at home.  I phoned her á
back to know what she wanted and she told me that she had dialled á
the wrong number."
happy,When my brother was born.
angry,Once I saw some children hunting a cat to death.
sad,The death of a friend.
happy,"When I saw that I had passed the university entrance exam.  It á
made me forget all my problems."
angry,"When I was told that a boy did not want to be my friend without á
any apparent reason."
sad,"When I learnt that a boy I liked had been with a girl for three á
years."
happy,"When I saw my 16 year old sister at home after having waited for á
her all night, not knowing where she was."
angry,"I had an argument with my mother because I criticized the rules á
she imposes at home, which are too rigid and arbitrary for me."
sad,"When I learned that a friend of mine had not been speaking to her á
boyfriend for a week after an argument because of unfounded á
jealousy."
happy,"After several days delay in my girlfriend's menstration I was á
very glad to see that the pregnancy test was negative."
angry,"I felt angry when I saw on T.V the last slaughter of negroes in á
South Africa."
sad,When I saw the pictures of the draught in Etiopia.
happy,"The day the Real Madrid team of basket ball qualified for the á
final at Athens."
angry,"During a trivial (friendly) discussion, one of the participants á
made an intervention which made me feel uncomfortable."
sad,"When I heard the last regulation of the socialist govrenment á
concerning pensions."
happy,When I passed an important exam.
angry,"When my father addressed me directly and maliciously, thus á
including me in the ""family war""."
sad,When my parents got divorced.
happy,When I passed an exam which I had failed last year.
angry,A murder.
sad,When I failed two subjects last year.
happy,"When I was told that I could take a week off and go for a trip á
with my friends."
angry,"During an argument between friends, one of them accused me of á
taking advantage of some other friends who usually come to the á
university in my car, saying that I ask them too much money for á
the petrol."
sad,When I learned that two of my friends had had a serious car accident.
happy,"When I saw that I had passed an exam.  It was the last chance and á
there was a lot at stake."
angry,"My cousins were playing at home and one of them broke a decorative á
object which was very precious to me."
sad,"All my friends arranged to go for an afternoon snack and they did á
not tell me.  They told me that they did not have my phone number á
but I do not think that this was true."
happy,"When I pass exams, or when a close friend of mine recovered á
from an illness,etc."
angry,"During a family discussion on my future and my prospects as a á
student, they accused me of not bothering about looking for a job to á
assume my financial situation."
sad,[ Depressions.]
happy,"When I met a very close friend of mine after one year of á
separation."
angry,"An argument among several friends because of the irrational á
behavior of one of them who fell out with us for no reason and á
said that we were to blame."
sad,"A class-mate died after being two months in coma, after a car á
accident."
happy,When my sister was born.
angry,When I failed an exam unfairly.
sad,When my grandmother died.
happy,When my little sister was born.
angry,"When a professor of this faculty laughed at, and was suspicious of á
a composition written by a class-mate and me."
sad,"The death of a relative, friend, or someone I esteem."
happy,When I passed an exam.
angry,When I failed an exam I thought I would pass.
sad,When my dog died.
happy,"I had not seen my brother for five years as he was not in Spain.   á
When he arrived at the airport, I felt great joy."
angry,When I saw my brother being attacked and I could not do anything.
sad,When a class-mate died.
happy,"I got my driving licence after they had frightened me with it's á
difficulty."
angry,"When I saw a man hitting a child of 2 years without any consideration, á
simply because the child had been leaning against a window."
sad,"A friend of mine who was driving a car ahead of me died in a á
car accident."
happy,"When I saw that the mark I had obtained in an exam was a good á
one."
angry,"When I was young, I became very angry as I was not allowed to á
stay up all night for the fair in my town."
sad,"When summer is over and I have to leave the town where I spend my á
holidays."
happy,"When I learned, after the ecography, that my mother was expecting a á
baby girl.  That was what I wanted."
angry,"I had an exam and I had it well prepared.  I did the first part á
very well but did not know the second part."
sad,When my parents did not let me go on a study tour.
happy,"An invitation to spend 5 days at the seaside with all expenses á
paid."
angry,"When males in my family try to assign house duties exclusively á
with referance to sex."
sad,"I had a quarrell with my boyfriend and decided to finish with him á
and and my Easter holidays."
happy,When I passed the university entrance exam.
angry,"When they threw my holder down on the floor, with all my notes for á
an exam inside it and they got all mixed up."
sad,When my mother was operated.
happy,"My father had an operation which lasted for hours.  We were all á
very worried but it was successful."
angry,"An old woman was violently thrown down the stairs of the tube by á
a group of louts."
sad,"A child, 9 years old, died in a stupid way.  He fell from a place á
which was 1 metre high."
happy,"I was studying in the library and a class-mate told me that she á
had obtained a grant to work in the library."
angry,"I learned that a class-mate had given a list, of peolpe who help á
each other in exams, to the professor."
sad,"I phoned two friends and was not able to arrange a meeting with á
either of them, so I had to change my plans."
happy,The begining of my relations with my current girlfriend.
angry,A typical family argument.
sad,The disqualification of two of my mates in the military service.
happy,When I pass an exam.
angry,"When you kill yourself with work and see the number of slakers á
wandering around, doing nothing."
sad,When someone in my family died.
happy,"I thought that I was going to fail a subject and so I began to á
study for the final exam, then my friend told me that I had á
passed it.  That meant that I could go home, as I do not study in á
my hometown."
angry,"I was living in a flat where things did not go very well for me.  á
Finally, they threw me out and this prejudiced people I esteem a á
lot."
sad,"When I read the diary of the girl with whom I was living, it was á
about another boy with whom she had been going around some time back."
happy,"I met a girlfriend again after not seeing her for several months. á
 I saw her in a discotheque.  We do not like discotheques but we á
went there because we knew we would meet there."
angry,"I was angry when my sister began to talk nonsense and to laugh at á
the way I swept the room.  My anger grew (I tried to control á
myself).  After telling her to leave me alone, I vented my anger á
on her as she did not obey me."
sad,"My mother was working with a knife and we were all laughing á
heartily.  She was not able to control the knife and stuck it á
deep into her hand."
happy,"A friend of mine suggested that I become a film extra.  The idea á
seemed very funny to me and my reaction seemed rather outlandish á
to the others."
angry,"When I miss the train and I am late, and I have to wait half an á
hour for the next one."
sad,When I knew I had to go out with my mother on some errands.
happy,"When they phoned me from Great-Britain to tell me that I could go á
there, if I wished, in Summer."
angry,"In a very important basket-ball match where a lot was at stake, I á
played very badly."
sad,"When a friend of mine told me that he was going to commit á
suicide."
happy,"When I passed my driving test, as it was the fifth time that I á
had taken this test."
angry,"I was given an exam which I thought did not measure at all my á
ability or my knowledge of the subject."
sad,"When I saw the film ""Johnny got his gun"" which deals with the á
consequences of the Vietnam war."
happy,When I passed the university entrance exam.
angry,When my brother was held up and robbed.
sad,When they told me that my grandfather was rather ill.
happy,"I came across a friend with whom I had lost touch for a long á
time."
angry,"A person I trusted a lot gave me many false explanations to á
justify a wrong action."
sad,"I was having breakfast with a classmate and suddenly I began to á
cry as I thought of a friend of mine whom I had not seen for a á
long time."
happy,"At a party, on New Year's Eve, I met on old friend whom I had not á
seen for some time"
angry,"When, after drinking a glass of water, I found a cockroach walking á
out of the glass."
sad,"I have a very close friend who lives in another city and we have á
been writing to each other for a long time.  The last time I went á
to her city, just to see her, I was disappointed to see how great á
the distance between us was."
happy,"Every time, in the last few days, when my girlfriend told me that á
she loves me."
angry,"We were at school, in the room for audiovisual classes.  We were á
watching a film, and just behind me two classmates were bothering á
me with their mocking and shoves.  I reacted angrily (I suppose)  á
by hitting one of them."
sad,"[ During a summer holiday a French girl and I had becoe back á
home, I felt very sad.]"
happy,A party I went to last Christmas.
angry,During my last exam.
sad,When I had to come back from my village last Christmas.
happy,When I knew the feelings of a beloved person.
angry,"On the occasion of assignment of tasks and responsibilities in á
which such an assignment, dispropotionately carried with it high á
responsibility and low ability of organisation and resolution."
sad,"Moving to an unknown place, away from the familiar surroundings á
and into a situation of loneliness."
angry,"When they broke the artistic work of several weeks.  Changes were á
made and it was broken without permission, they had no right to á
do this."
sad,"When the train taking me to my military service left the station, á
on the platform remained relatives, projects and goodtimes.  I á
had a hard year ahead."
happy,"I was talking to a friend and he said something which was very á
funny."
angry,"In a confrontation with a person, he provoked me several times á
till I reacted in an angry way.  Fortunately there were no á
disastrous consequences."
sad,I was watching a sad film and it affected me deeply.
happy,"When I knew that there were, at last, no problems in making a á
journey that I had been wanting to make for a long time."
angry,"When I had an argument with my best friend and I thought that I á
was right and she was not."
sad,"When I realized that it was impossible for me to be as free as I á
had imagined and that I could not do anythong about it."
happy,"When a study tour got confirmed, I was happy all the time till    á
the tour began."
angry,"When I knew that they would not give me a transfer from one á
university to another.  I began to insult the educatioon á
authorities and the government, I ended up at the door."
sad,"We went to visit my mother at the residence.  She was crying and á
said that she was about to die.  I believed all her complaints á
and continously thought of the possibility of loosing her."
happy,"When I received my report card in C.O.U.  I was afraid of obtaining á
low marks, but they were much higher than expected.  "
angry,"My father began to say incoherant things concerning my brother's and á
my own behaviour towards him.  His biased (authoritarian) and á
ridiculous point of view made us angry."
sad,I had failed some subjects in mathematics.
happy,"When I fell crazily in love with a beautiful girl and she returned á
my love."
angry,"When I was the target of a great many insults and completely á
unfair accusations of a large group of people."
sad,"When my best friend died, at the age of 16."
happy,"When I came across an old friend whom I had not seen for a very á
long time."
angry,When I was accused of something I had not done.
sad,A close friend died.
happy,"I received an unexpected letter from a friend I had met a short á
time before.  He sent me a poem and wished me good luck.  I felt á
very happy because I had great esteem for that person."
angry,"A certain person started to say dreadful things very calmly, I á
felt hurt and disgusted."
sad,"A certain person whom I respect and esteem a lot pays me no á
attention.  She keeps up appearances but shows almost no interest á
in me."
happy,"When I received some good news : I obtained an amount of money I á
needed to buy something I had been planning to buy."
angry,"My parents were having a typical family argument.  I came in and á
saw the scene and became angry."
sad,"I was going away, leaving a dear person behind."
happy,When I talk to my friends.
angry,When people harrass me I feel oppressed by their behavior.
sad,When I am with a friend and we have to leave each other.
happy,"[ Any situation in everyday life has this emotional sense, in á
class, in the street, at home, at the table..........]"
angry,"When I learned that several people had died in the street due to  á
the cold weather."
sad,"When I saw in the newspapers, on the T.V, and magazines the á
chaotic situation caused by the drought and hunger in á
Mauritania."
happy,"One night, at a friend's place I realized that I had everything I á
most wished, around me."
angry,"When I saw parents punishing their little child for something he á
had not done.  In my opinion, even if he had done it he should á
not have been punished for it."
sad,"A friend of mine was hurt as he thought that our relationship was á
not the same as before and something had gone wrong."
happy,"When they told me that I had been admitted to the faculty of á
medicine."
angry,[ No description.]
sad,"When I decided not to out any longer with a girl whom I liked á
quite a lot.  This made me feel low for a some time."
happy,When I obtained good marks in a subject I had failed before.
angry,"I was with my family and we found some abandoned puppies.  I á
wanted to help them but everyone said no.  We then left."
sad,At my grandfather's death.
happy,"When I was told that they had got tickets for me for a film á
marathon I wanted to see."
angry,"I had applied for a job and they had assured me that the exams á
would take place a few months later.  A week later I went to á
obtain some more information and they told me that the exams had á
already taken place."
sad,"I received a letter from some friends, who do not live in Madrid, á
telling me that they would not come on holiday.  I had arranged á
everythiing for them."
happy,The man I am going around with gave me a very special present.
angry,"My sister came back home and reproached me for not having tidied á
up the house, although I had been working all morning and she had á
done nothing."
sad,"At my grandfather's funeral.  I remembered that the thing he á
liked and respected most was earth, I thought that he had á
attained what he wanted and was not separated from it any longer."
happy,"When I saw a friend of mine, whom I had not seen for a long time á
and I had lost his address and telephone number."
angry,"When I saw a car run over a child, out of carelessness."
sad,"I failed a subject despite the fact that I had studied quite a á
lot for it."
happy,"I was spending the week-end with some friends.  We were waiting á
for another friend and we went to the meet him at the bus stop, a  á
woman we met there told us that the coach had already left.  I á
was afraid that I would not see my friend, but at last we found á
him."
angry,My parents did not let me go on holidays with my friends.
sad,I was told that a friend of mine was going to Mexico for good.
happy,"I was on holidays, and I was going to meet a friend whom I had á
not seen for six months.  Again I felt very happy."
angry,"I sent a book to a friend of mine.  The book meant a lot to me á
and he lost it."
sad,To say goodbye to dear friends after the holidays.
happy,"My sister in law was about to have a child, and there were some á
problems.  They had to do a Caesarean.  After a while, everything  á
was all right."
angry,"I gave some personal information to a friend of mine, and he told á
it to some others who were implicated in the affair."
sad,"The holidays come to an end, and the next day we had to go back á
to University and to the exams."
happy,"Last course, when I passed with good marks three subjects which I had á
previously failed."
angry,"My mother told me that I could not go to the mountains.  Despite á
my age, as long as I am in her house I must do what she says."
sad,"When my nephew was taken to hospital with meningitis and we did á
not know what would happen."
happy,"One evening, I was with a group of friends having a talk.  There á
was a very trustful and joyful atmosphere."
angry,"[ One day I arrived home rather tired and found the house..... In á
addition I was asked many questions which I did not want to á
answer.]"
sad,"I was selected to do a rest for a foreign ballet but I did not á
have the money to do it."
happy,"It was Saturday, my duties were over for a few hours and I could á
at last be with the people I wanted to see."
angry,"When I got to know about the reaction of a friend of mine in a á
certain situation.  I had not expected him to react that way."
sad,"I felt alone among a large number of people.  I was sad to see á
that nobody cared about what was happening to me."
happy,"I was going to my village, after having been rather oppressed in á
Madrid. "
angry,"My mother read a letter that a friend of mine had written to me á
telling me how she had got drunk the last time."
sad,[ No response.]
happy,"Last Summer I achieved someting that I had been wanting for a á
long time."
angry,"My parents scolded me a lot for something I had not done.  It was á
my sister who had done it."
sad,[ No response.]
happy,"When my brother was born, everything went all right.  It had been á
very likely that he would have a deficiency (my sister suffers á
from Down's Syndrome) and that my mother would be in danger."
angry,"When an English teacher unfairly made me repeat a semester which á
I thought I had passed.  I had to ask my parents for some more á
money to carry on studying."
sad,"The person whom I liked most left me for a friend of mine, after á
several months of mutual help and a profound knowledge of each á
other."
happy,"When I passed the university entrance exam.  I had thus finished á
with a difficult period of my life and I was about to begin one á
which I had desired a lot."
angry,"When my father made my mother go through really terrible á
situations, I felt furious, impotent, nervous, upset, ........"
sad,"When a person whom I loved and admired a lot died.  I felt empty, á
lonely, helpless, without support, not knowing what to do."
happy,"On my birthday, when I was given my presents."
angry,"When I found one of my new pullovers wrinkled inside the á
wardrobe.  My brother had done it."
sad,"When I went to see the result of an exam and saw that I had á
failed."
happy,"The final marks were to be given in the morning.  I wanted to get á
there late because I was very afraid.  When I arrived there, á
everybody was very happy and I had also passed.  We had a á
wonderful time all day long."
angry,"A friend of mine played a joke on another friend over the á
telephone.  This friend, crying, called me and I got very angry á
and made the other person apologize."
sad,"A friend of mine told me that my boyfriend had been with another á
girl this Summer.  We had been going out together for four years á
and we had not done so for the last three months.  I could not á
believe it."
happy,"On holiday, seeing the lanscape in Gerona."
angry,"They wanted me to pay for a ticket twice because they said that á
the one I had was out of date."
sad,When I came back from my holidays.
happy,"When some friends of mine asked me to go camping with them for a á
fortnight."
angry,"When my aunt told me angrily that I was a good-for-nothing and á
she was fed up with my behaviour."
sad,"When my parents and sister went on a trip and I was separated á
from them for about three months."
happy,"I phoned a friend of mine to ask her for news about the marks in á
an exam.  She told me that I had passed."
angry,"My mother and I had an argument over buying some clothes for me.  á
She did not accept the fact that I did not like the same things á
as her, and we ended up shouting at each other."
sad,"One day, I was home and there was a phone call informing me that á
some of my relatives had died in an accident."
happy,"I was told that I had passed the statistics exam.  I had not á
expected this so I was very happy."
angry,"I get angry with my brothers and sisters when they do something á
that I do not like.  They know this and still do it so as to á
tease me."
sad,When my grandfather died.
happy,"When I spoke to my daughter and wished her luck for the á
examinations she was about to take."
angry,"One day in a clinic, the father of a child came in and assaulted á
a colleague for something that she had not done deliberately."
sad,When I was told that my uncle had passed away.
happy,"When a cousin of mine was discharged from the hospital after       á
a long illness.  I had thought that this illness would never end."
angry,"A certain friend tried to push me off a seat in a very violent á
way for no apparent reason.  It may be that he was excited about á
something."
sad,"When the neighbour of a friend of mine was stabbed to death by á
thieves in Kabwe.  They stole his van."
happy,"After going through much shame, I became a Christian and á
something new happened in my heart.  Joy that overflows was á
manifest in me."
angry,"When a person the same age as me insisted that I call him á
""Mister"".  I refused to succumb, but he persisted and I got angry á
as he had belittled me."
sad,"When I lost my father on the 25th of September,1970.  He died of á
a sore on the leg."
happy,When I first passed a job interview.
angry,"When I was accused of having refused to do some hostel work while á
I was at school.  Actually I had not been allocated any work."
sad,"A friend of mine could not make it back to Unza after having á
failed the exams."
happy,When I heard that I had made it to the second year at UNZA.
angry,"When a friend tried to back bite me on false grounds.  This made á
me wonder if he was a really a good friend."
sad,When my girlfriend's nephew passed away.
happy,"When I hooked a girl in Kitwe.  She was very beautiful for my á
standards, a rare bird of this kind accepted me as a boyfriend."
angry,"When I was victimized for running away with a girl who was á
somebody else's wife and niece at the same time.  I was very á
angry over this issue because I was told to pay him money after á
having been punished for it. "
sad,"1976, Soweto uprising in South Africa and the racist Gout's á
reaction to the students demands concerning the educational á
system."
happy,"When I was accepted for further education, here at the á
university."
